,cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,fdust+30cm
2019,20180413,102,동북권,111152,동대문구,30,13,0.022,0.049,0.5,0.006,45.0
2020,20180413,102,동북권,111151,중랑구,28,12,0.027000000000000003,0.027000000000000003,0.5,0.006,43.0
2021,20180413,102,동북권,111142,성동구,41,18,0.02,0.032,0.5,0.005,56.0
2022,20180413,102,동북권,111141,광진구,37,13,0.023,0.032,0.2,0.002,43.0
2023,20180413,101,서북권,111201,마포구,41,13,0.024,0.031,0.4,0.003,53.0
2024,20180413,101,서북권,111191,서대문구,32,12,0.033,0.026,0.7,0.003,53.0
2025,20180413,101,서북권,111181,은평구,32,14,0.032,0.024,0.4,0.003,44.0
2026,20180413,100,도심권,111131,용산구,27,12,0.029,0.029,0.4,0.003,39.0
2027,20180413,100,도심권,111123,종로구,29,13,0.028,0.035,0.7,0.005,50.0
2028,20180413,100,도심권,111121,중구,29,13,0.023,0.04,0.5,0.003,44.0
2029,20180414,100,도심권,111131,용산구,15,9,0.032,0.021,0.4,0.002,27.0
2030,20180414,104,동남권,111274,강동구,23,12,0.033,0.018000000000000002,0.4,0.004,35.0
2031,20180414,104,동남권,111273,송파구,22,10,0.035,0.015,0.5,0.004,37.0
2032,20180414,104,동남권,111262,서초구,27,13,0.034,0.02,0.3,0.003,36.0
2033,20180414,104,동남권,111261,강남구,17,9,0.02,0.026,0.3,0.004,26.0
2034,20180414,103,서남권,111301,양천구,19,10,0.029,0.025,0.4,0.002,31.0
2035,20180414,103,서남권,111281,금천구,21,11,0.037000000000000005,0.018000000000000002,0.4,0.002,33.0
2036,20180414,103,서남권,111251,관악구,20,13,0.035,0.025,0.4,0.003,32.0
2037,20180414,103,서남권,111241,동작구,22,9,0.031,0.021,0.4,0.002,34.0
2038,20180414,103,서남권,111231,영등포구,21,12,0.024,0.023,0.6,0.003,39.0
2039,20180414,103,서남권,111221,구로구,26,12,0.035,0.019,0.3,0.003,35.0
2040,20180414,103,서남권,111212,강서구,18,10,0.034,0.022,0.4,0.002,30.0
2041,20180414,100,도심권,111123,종로구,17,10,0.037000000000000005,0.019,0.4,0.005,29.0
2042,20180414,102,동북권,111311,노원구,22,10,0.039,0.016,0.4,0.004,34.0
2043,20180414,100,도심권,111121,중구,17,10,0.036000000000000004,0.019,0.4,0.002,29.0
2044,20180414,102,동북권,111291,강북구,15,6,0.041,0.011,0.3,0.002,24.0
2045,20180414,102,동북권,111171,도봉구,21,12,0.0,0.0,0.0,0.0,21.0
2046,20180414,102,동북권,111161,성북구,25,8,0.031,0.019,0.6,0.004,43.0
2047,20180414,102,동북권,111152,동대문구,15,9,0.021,0.027000000000000003,0.4,0.005,27.0
2048,20180414,102,동북권,111151,중랑구,15,8,0.029,0.019,0.4,0.005,27.0
2049,20180414,102,동북권,111142,성동구,24,13,0.026,0.018000000000000002,0.3,0.005,33.0
2050,20180414,102,동북권,111141,광진구,20,10,0.032,0.015,0.5,0.003,35.0
2051,20180414,101,서북권,111201,마포구,21,12,0.033,0.018000000000000002,0.3,0.003,30.0
2052,20180414,101,서북권,111191,서대문구,18,9,0.039,0.014,0.7,0.003,39.0
2053,20180414,101,서북권,111181,은평구,18,11,0.039,0.014,0.4,0.002,30.0
2054,20180415,100,도심권,111121,중구,57,18,0.036000000000000004,0.016,0.4,0.002,69.0
2055,20180415,104,동남권,111274,강동구,96,26,0.032,0.018000000000000002,0.5,0.004,111.0
2056,20180415,104,동남권,111273,송파구,96,22,0.034,0.015,0.4,0.005,108.0
2057,20180415,104,동남권,111262,서초구,99,25,0.035,0.016,0.4,0.003,111.0
2058,20180415,104,동남권,111261,강남구,69,19,0.023,0.018000000000000002,0.4,0.005,81.0
2059,20180415,103,서남권,111301,양천구,59,20,0.03,0.021,0.4,0.003,71.0
2060,20180415,103,서남권,111281,금천구,64,20,0.031,0.021,0.4,0.003,76.0
2061,20180415,103,서남권,111251,관악구,80,28,0.035,0.023,0.4,0.003,92.0
2062,20180415,103,서남권,111241,동작구,66,20,0.032,0.018000000000000002,0.4,0.003,78.0
2063,20180415,103,서남권,111231,영등포구,82,27,0.025,0.018000000000000002,0.6,0.004,100.0
2064,20180415,103,서남권,111221,구로구,84,23,0.034,0.017,0.3,0.004,93.0
2065,20180415,103,서남권,111212,강서구,63,18,0.035,0.018000000000000002,0.4,0.003,75.0
2066,20180415,102,동북권,111311,노원구,75,18,0.038,0.014,0.4,0.004,87.0
2067,20180415,102,동북권,111291,강북구,75,16,0.038,0.011,0.4,0.002,87.0
2068,20180415,102,동북권,111171,도봉구,91,25,0.0,0.0,0.0,0.0,91.0
2069,20180415,102,동북권,111161,성북구,81,19,0.03,0.017,0.7,0.004,102.0
2070,20180415,102,동북권,111152,동대문구,67,18,0.022,0.02,0.4,0.005,79.0
2071,20180415,102,동북권,111151,중랑구,67,19,0.03,0.018000000000000002,0.5,0.005,82.0
2072,20180415,102,동북권,111142,성동구,88,25,0.025,0.018000000000000002,0.4,0.004,100.0
2073,20180415,102,동북권,111141,광진구,79,20,0.033,0.014,0.4,0.003,91.0
2074,20180415,101,서북권,111201,마포구,80,24,0.033,0.014,0.4,0.003,92.0
2075,20180415,101,서북권,111191,서대문구,72,23,0.034,0.017,0.8,0.003,96.0
2076,20180415,101,서북권,111181,은평구,71,26,0.033,0.015,0.5,0.003,86.0
2077,20180415,100,도심권,111131,용산구,67,20,0.03,0.021,0.4,0.002,79.0
2078,20180415,100,도심권,111123,종로구,61,17,0.037000000000000005,0.017,0.5,0.005,76.0
2079,20180416,100,도심권,111121,중구,30,19,0.033,0.028,0.5,0.002,45.0
2080,20180416,104,동남권,111274,강동구,45,25,0.024,0.03,0.5,0.004,60.0
2081,20180416,104,동남권,111273,송파구,43,23,0.025,0.026,0.5,0.005,58.0
2082,20180416,104,동남권,111262,서초구,49,26,0.031,0.028,0.4,0.003,61.0
2083,20180416,104,동남권,111261,강남구,33,20,0.019,0.031,0.4,0.005,45.0
2084,20180416,103,서남권,111301,양천구,34,23,0.029,0.034,0.5,0.003,49.0
2085,20180416,103,서남권,111281,금천구,38,22,0.026,0.034,0.5,0.003,53.0
2086,20180416,103,서남권,111251,관악구,42,26,0.032,0.035,0.5,0.003,57.0
2087,20180416,103,서남권,111241,동작구,37,22,0.028,0.029,0.4,0.003,49.0
2088,20180416,103,서남권,111231,영등포구,43,25,0.026,0.028,0.6,0.004,61.0
2089,20180416,103,서남권,111221,구로구,43,25,0.033,0.026,0.3,0.004,52.0
2090,20180416,103,서남권,111212,강서구,37,22,0.032,0.03,0.4,0.003,49.0
2091,20180416,102,동북권,111311,노원구,34,19,0.027000000000000003,0.026,0.5,0.004,49.0
2092,20180416,102,동북권,111291,강북구,30,15,0.035,0.019,0.4,0.002,42.0
2093,20180416,102,동북권,111171,도봉구,37,24,0.0,0.0,0.0,0.0,37.0
2094,20180416,102,동북권,111161,성북구,40,23,0.025,0.031,0.8,0.004,64.0
2095,20180416,102,동북권,111152,동대문구,32,21,0.021,0.038,0.4,0.005,44.0
2096,20180416,102,동북권,111151,중랑구,30,17,0.028,0.024,0.5,0.005,45.0
2097,20180416,102,동북권,111142,성동구,44,26,0.022,0.027000000000000003,0.5,0.004,59.0
2098,20180416,102,동북권,111141,광진구,39,19,0.027000000000000003,0.025,0.4,0.004,51.0
2099,20180416,101,서북권,111201,마포구,41,23,0.031,0.024,0.4,0.003,53.0
2100,20180416,101,서북권,111191,서대문구,36,22,0.034,0.024,0.8,0.003,60.0
2101,20180416,101,서북권,111181,은평구,36,24,0.034,0.021,0.4,0.003,48.0
2102,20180416,100,도심권,111131,용산구,31,21,0.029,0.028,0.4,0.003,43.0
2103,20180416,100,도심권,111123,종로구,32,20,0.034,0.028,0.6,0.005,50.0
2104,20180417,102,동북권,111291,강북구,52,24,0.04,0.022,0.4,0.003,64.0
2105,20180417,104,동남권,111274,강동구,70,33,0.025,0.042,0.5,0.004,85.0
2106,20180417,104,동남권,111273,송파구,74,31,0.027000000000000003,0.036000000000000004,0.6,0.005,92.0
2107,20180417,104,동남권,111262,서초구,75,32,0.027000000000000003,0.045,0.5,0.004,90.0
2108,20180417,104,동남권,111261,강남구,55,28,0.018000000000000002,0.048,0.5,0.005,70.0
2109,20180417,103,서남권,111301,양천구,51,31,0.027000000000000003,0.05,0.5,0.004,66.0
2110,20180417,103,서남권,111281,금천구,57,28,0.027000000000000003,0.044,0.5,0.004,72.0
2111,20180417,103,서남권,111251,관악구,67,35,0.031,0.049,0.6,0.004,85.0
2112,20180417,103,서남권,111241,동작구,57,30,0.028,0.041,0.5,0.004,72.0
2113,20180417,103,서남권,111231,영등포구,67,38,0.022,0.042,0.7,0.005,88.0
2114,20180417,103,서남권,111221,구로구,74,38,0.03,0.041,0.4,0.005,86.0
2115,20180417,103,서남권,111212,강서구,56,30,0.031,0.046,0.5,0.004,71.0
2116,20180417,102,동북권,111311,노원구,54,26,0.03,0.032,0.5,0.006,69.0
2117,20180417,102,동북권,111171,도봉구,58,29,0.0,0.0,0.0,0.0,58.0
2118,20180417,102,동북권,111161,성북구,63,27,0.026,0.04,0.7,0.005,84.0
2119,20180417,102,동북권,111152,동대문구,51,28,0.02,0.059,0.6,0.006,69.0
2120,20180417,102,동북권,111151,중랑구,51,26,0.03,0.033,0.6,0.006,69.0
2121,20180417,102,동북권,111142,성동구,67,37,0.019,0.041,0.5,0.005,82.0
2122,20180417,102,동북권,111141,광진구,61,27,0.028,0.039,0.5,0.004,76.0
2123,20180417,101,서북권,111201,마포구,62,29,0.028,0.039,0.5,0.004,77.0
2124,20180417,101,서북권,111191,서대문구,55,30,0.032,0.037000000000000005,0.8,0.004,79.0
2125,20180417,101,서북권,111181,은평구,57,31,0.036000000000000004,0.029,0.5,0.004,72.0
2126,20180417,100,도심권,111131,용산구,51,31,0.021,0.049,0.6,0.004,69.0
2127,20180417,100,도심권,111123,종로구,50,25,0.029,0.045,0.7,0.006,71.0
2128,20180417,100,도심권,111121,중구,48,26,0.032,0.041,0.6,0.003,66.0
2129,20180418,102,동북권,111311,노원구,62,27,0.033,0.032,0.5,0.005,77.0
2130,20180418,104,동남권,111274,강동구,93,42,0.022,0.055,0.6,0.005,111.0
2131,20180418,104,동남권,111273,송파구,72,36,0.014,0.048,0.7,0.005,93.0
2132,20180418,104,동남권,111262,서초구,77,36,0.03,0.047,0.5,0.005,92.0
2133,20180418,104,동남권,111261,강남구,58,33,0.021,0.05,0.5,0.006,73.0
2134,20180418,103,서남권,111301,양천구,55,36,0.029,0.053,0.5,0.005,70.0
2135,20180418,103,서남권,111281,금천구,60,34,0.031,0.047,0.5,0.005,75.0
2136,20180418,103,서남권,111251,관악구,73,41,0.031,0.054000000000000006,0.5,0.005,88.0
2137,20180418,103,서남권,111241,동작구,61,34,0.033,0.042,0.5,0.005,76.0
2138,20180418,103,서남권,111231,영등포구,74,43,0.028,0.046,0.7,0.005,95.0
2139,20180418,103,서남권,111221,구로구,73,41,0.03,0.046,0.4,0.006,85.0
2140,20180418,103,서남권,111212,강서구,59,32,0.035,0.045,0.5,0.004,74.0
2141,20180418,102,동북권,111291,강북구,63,26,0.046,0.021,0.4,0.002,75.0
2142,20180418,102,동북권,111171,도봉구,68,28,0.058,0.021,0.4,0.001,80.0
2143,20180418,102,동북권,111161,성북구,72,27,0.031,0.039,0.7,0.004,93.0
2144,20180418,102,동북권,111152,동대문구,57,31,0.029,0.047,0.5,0.006,72.0
2145,20180418,102,동북권,111151,중랑구,62,28,0.027000000000000003,0.042,0.6,0.006,80.0
2146,20180418,102,동북권,111142,성동구,71,37,0.022,0.048,0.5,0.006,86.0
2147,20180418,102,동북권,111141,광진구,72,31,0.027000000000000003,0.049,0.5,0.004,87.0
2148,20180418,101,서북권,111201,마포구,71,33,0.032,0.037000000000000005,0.4,0.004,83.0
2149,20180418,101,서북권,111191,서대문구,67,32,0.043,0.032,0.5,0.003,82.0
2150,20180418,101,서북권,111181,은평구,59,31,0.046,0.024,0.4,0.003,71.0
2151,20180418,100,도심권,111131,용산구,56,36,0.031,0.046,0.5,0.004,71.0
2152,20180418,100,도심권,111123,종로구,53,27,0.039,0.04,0.6,0.006,71.0
2153,20180418,100,도심권,111121,중구,50,27,0.041,0.038,0.5,0.003,65.0
2154,20180419,100,도심권,111131,용산구,65,38,0.018000000000000002,0.055,0.6,0.006,83.0
2155,20180419,104,동남권,111274,강동구,117,54,0.012,0.063,0.7,0.006,138.0
2156,20180419,104,동남권,111273,송파구,57,25,0.04,0.04,0.5,0.008,72.0
2157,20180419,104,동남권,111262,서초구,103,41,0.018000000000000002,0.057,0.6,0.006,121.0
2158,20180419,104,동남권,111261,강남구,81,37,0.006999999999999999,0.071,0.6,0.006999999999999999,99.0
2159,20180419,103,서남권,111301,양천구,59,41,0.018000000000000002,0.059,0.5,0.008,74.0
2160,20180419,103,서남권,111281,금천구,66,35,0.019,0.055,0.6,0.006,84.0
2161,20180419,103,서남권,111251,관악구,79,43,0.021,0.061,0.6,0.008,97.0
2162,20180419,103,서남권,111241,동작구,75,39,0.022,0.051,0.6,0.006,93.0
2163,20180419,103,서남권,111231,영등포구,75,45,0.039,0.047,0.6,0.008,93.0
2164,20180419,103,서남권,111221,구로구,74,40,0.021,0.05,0.4,0.011,86.0
2165,20180419,103,서남권,111212,강서구,63,37,0.021,0.058,0.5,0.008,78.0
2166,20180419,100,도심권,111123,종로구,70,32,0.018000000000000002,0.06,0.7,0.008,91.0
2167,20180419,102,동북권,111311,노원구,84,37,0.017,0.048,0.7,0.006999999999999999,105.0
2168,20180419,100,도심권,111121,중구,63,34,0.016,0.062,0.6,0.006,81.0
2169,20180419,102,동북권,111291,강북구,82,35,0.029,0.031,0.6,0.004,100.0
2170,20180419,102,동북권,111171,도봉구,99,39,0.026,0.038,0.6,0.002,117.0
2171,20180419,102,동북권,111161,성북구,102,37,0.013,0.055,0.9,0.006,129.0
2172,20180419,102,동북권,111152,동대문구,75,38,0.015,0.07400000000000001,0.6,0.009000000000000001,93.0
2173,20180419,102,동북권,111151,중랑구,80,35,0.017,0.054000000000000006,0.7,0.006999999999999999,101.0
2174,20180419,102,동북권,111142,성동구,88,41,0.013,0.054000000000000006,0.6,0.006999999999999999,106.0
2175,20180419,102,동북권,111141,광진구,94,37,0.016,0.058,0.6,0.005,112.0
2176,20180419,101,서북권,111201,마포구,78,36,0.02,0.047,0.5,0.008,93.0
2177,20180419,101,서북권,111191,서대문구,82,42,0.017,0.056,0.6,0.005,100.0
2178,20180419,101,서북권,111181,은평구,75,40,0.023,0.041,0.6,0.006,93.0
2179,20180421,102,동북권,111311,노원구,72,39,0.027000000000000003,0.048,0.7,0.006999999999999999,93.0
2180,20180421,104,동남권,111274,강동구,97,58,0.026,0.055,0.6,0.005,115.0
2181,20180421,104,동남권,111273,송파구,85,45,0.028,0.049,0.7,0.006,106.0
2182,20180421,104,동남권,111262,서초구,89,49,0.03,0.054000000000000006,0.6,0.004,107.0
2183,20180421,104,동남권,111261,강남구,74,44,0.02,0.057,0.6,0.006,92.0
2184,20180421,103,서남권,111301,양천구,65,41,0.029,0.058,0.6,0.006,83.0
2185,20180421,103,서남권,111281,금천구,64,34,0.034,0.049,0.6,0.006,82.0
2186,20180421,103,서남권,111251,관악구,75,47,0.029,0.054000000000000006,0.6,0.005,93.0
2187,20180421,103,서남권,111241,동작구,66,40,0.031,0.046,0.7,0.006,87.0
2188,20180421,103,서남권,111231,영등포구,89,52,0.023,0.05,0.7,0.005,110.0
2189,20180421,103,서남권,111221,구로구,82,46,0.036000000000000004,0.048,0.4,0.005,94.0
2190,20180421,103,서남권,111212,강서구,73,40,0.032,0.057,0.6,0.006,91.0
2191,20180421,102,동북권,111291,강북구,71,37,0.036000000000000004,0.033,0.6,0.004,89.0
2192,20180421,102,동북권,111171,도봉구,81,46,0.035,0.037000000000000005,0.6,0.002,99.0
2193,20180421,102,동북권,111161,성북구,79,38,0.026,0.05,0.7,0.004,100.0
2194,20180421,102,동북권,111152,동대문구,73,45,0.027000000000000003,0.065,0.7,0.009000000000000001,94.0
2195,20180421,102,동북권,111151,중랑구,70,40,0.029,0.049,0.7,0.008,91.0
2196,20180421,102,동북권,111142,성동구,100,56,0.02,0.051,0.7,0.006,121.0
2197,20180421,102,동북권,111141,광진구,89,41,0.028,0.055,0.5,0.005,104.0
2198,20180421,101,서북권,111201,마포구,85,42,0.027000000000000003,0.051,0.7,0.006,106.0
2199,20180421,101,서북권,111191,서대문구,81,45,0.032,0.051,0.7,0.005,102.0
2200,20180421,101,서북권,111181,은평구,66,42,0.041,0.033,0.6,0.005,84.0
2201,20180421,100,도심권,111131,용산구,71,47,0.027000000000000003,0.059,0.7,0.006,92.0
2202,20180421,100,도심권,111123,종로구,69,38,0.031,0.057,0.8,0.008,93.0
2203,20180421,100,도심권,111121,중구,66,39,0.032,0.057,0.7,0.006,87.0
2204,20180422,100,도심권,111121,중구,33,18,0.021,0.039,0.5,0.003,48.0
2205,20180422,104,동남권,111274,강동구,48,27,0.03,0.025,0.4,0.004,60.0
2206,20180422,104,동남권,111273,송파구,44,23,0.026,0.025,0.5,0.005,59.0
2207,20180422,104,동남권,111262,서초구,48,25,0.027000000000000003,0.032,0.4,0.003,60.0
2208,20180422,104,동남권,111261,강남구,33,18,0.017,0.033,0.4,0.005,45.0
2209,20180422,103,서남권,111301,양천구,34,19,0.019,0.041,0.5,0.004,49.0
2210,20180422,103,서남권,111281,금천구,38,18,0.023,0.032,0.4,0.004,50.0
2211,20180422,103,서남권,111251,관악구,40,23,0.021,0.038,0.5,0.004,55.0
2212,20180422,103,서남권,111241,동작구,37,18,0.02,0.034,0.5,0.004,52.0
2213,20180422,103,서남권,111231,영등포구,40,22,0.018000000000000002,0.033,0.6,0.003,58.0
2214,20180422,103,서남권,111221,구로구,48,25,0.027000000000000003,0.033,0.3,0.003,57.0
2215,20180422,103,서남권,111212,강서구,37,20,0.019,0.04,0.5,0.003,52.0
2216,20180422,102,동북권,111311,노원구,39,21,0.023,0.03,0.5,0.005,54.0
2217,20180422,102,동북권,111291,강북구,35,17,0.026,0.022,0.4,0.003,47.0
2218,20180422,102,동북권,111171,도봉구,41,27,0.023,0.028,0.4,0.001,53.0
2219,20180422,102,동북권,111161,성북구,47,25,0.02,0.033,0.5,0.002,62.0
2220,20180422,102,동북권,111152,동대문구,34,20,0.017,0.041,0.5,0.006,49.0
2221,20180422,102,동북권,111151,중랑구,32,17,0.028,0.023,0.4,0.006,44.0
2222,20180422,102,동북권,111142,성동구,44,26,0.023,0.025,0.5,0.005,59.0
2223,20180422,102,동북권,111141,광진구,41,18,0.026,0.027000000000000003,0.3,0.004,50.0
2224,20180422,101,서북권,111201,마포구,38,17,0.025,0.029,0.4,0.004,50.0
2225,20180422,101,서북권,111191,서대문구,34,19,0.037000000000000005,0.019,0.4,0.003,46.0
2226,20180422,101,서북권,111181,은평구,33,21,0.032,0.016,0.4,0.003,45.0
2227,20180422,100,도심권,111131,용산구,31,20,0.027000000000000003,0.03,0.4,0.003,43.0
2228,20180422,100,도심권,111123,종로구,33,17,0.026,0.035,0.5,0.006,48.0
2229,20180423,102,동북권,111291,강북구,8,5,0.044,0.014,0.3,0.002,17.0
2230,20180423,104,동남권,111274,강동구,10,8,0.044,0.012,0.3,0.003,19.0
2231,20180423,104,동남권,111273,송파구,10,7,0.04,0.016,0.4,0.003,22.0
2232,20180423,104,동남권,111262,서초구,10,7,0.045,0.014,0.3,0.002,19.0
2233,20180423,104,동남권,111261,강남구,7,7,0.023,0.022,0.3,0.004,16.0
2234,20180423,103,서남권,111301,양천구,9,6,0.036000000000000004,0.021,0.4,0.002,21.0
2235,20180423,103,서남권,111281,금천구,12,7,0.042,0.019,0.3,0.002,21.0
2236,20180423,103,서남권,111251,관악구,11,8,0.036000000000000004,0.021,0.3,0.002,20.0
2237,20180423,103,서남권,111241,동작구,13,6,0.034,0.021,0.4,0.002,25.0
2238,20180423,103,서남권,111231,영등포구,9,8,0.034,0.016,0.5,0.003,24.0
2239,20180423,103,서남권,111221,구로구,11,9,0.047,0.014,0.2,0.001,17.0
2240,20180423,103,서남권,111212,강서구,7,6,0.044,0.018000000000000002,0.3,0.002,16.0
2241,20180423,102,동북권,111311,노원구,12,7,0.044,0.011,0.3,0.004,21.0
2242,20180423,102,동북권,111171,도봉구,9,8,0.045,0.013,0.3,0.001,18.0
2243,20180423,102,동북권,111161,성북구,10,6,0.033,0.02,0.5,0.001,25.0
2244,20180423,102,동북권,111152,동대문구,6,6,0.024,0.023,0.4,0.005,18.0
2245,20180423,102,동북권,111151,중랑구,6,4,0.041,0.012,0.4,0.006,18.0
2246,20180423,102,동북권,111142,성동구,10,9,0.036000000000000004,0.013,0.4,0.004,22.0
2247,20180423,102,동북권,111141,광진구,9,6,0.041,0.011,0.2,0.003,15.0
2248,20180423,101,서북권,111201,마포구,10,6,0.044,0.013,0.3,0.003,19.0
2249,20180423,101,서북권,111191,서대문구,8,7,0.05,0.008,0.4,0.002,20.0
2250,20180423,101,서북권,111181,은평구,10,9,0.051,0.008,0.4,0.002,22.0
2251,20180423,100,도심권,111131,용산구,5,5,0.048,0.012,0.3,0.002,14.0
2252,20180423,100,도심권,111123,종로구,10,6,0.046,0.016,0.4,0.005,22.0
2253,20180423,100,도심권,111121,중구,9,7,0.038,0.024,0.4,0.002,21.0
2254,20180424,102,동북권,111311,노원구,10,4,0.035,0.015,0.3,0.004,19.0
2255,20180424,104,동남권,111274,강동구,9,5,0.044,0.011,0.3,0.003,18.0
2256,20180424,104,동남권,111273,송파구,10,4,0.043,0.011,0.3,0.003,19.0
2257,20180424,104,동남권,111262,서초구,9,4,0.045,0.014,0.2,0.002,15.0
2258,20180424,104,동남권,111261,강남구,5,2,0.026,0.018000000000000002,0.3,0.004,14.0
2259,20180424,103,서남권,111301,양천구,6,2,0.032,0.025,0.3,0.002,15.0
2260,20180424,103,서남권,111281,금천구,8,4,0.043,0.015,0.3,0.002,17.0
2261,20180424,103,서남권,111251,관악구,9,4,0.035,0.021,0.3,0.002,18.0
2262,20180424,103,서남권,111241,동작구,8,2,0.038,0.014,0.3,0.002,17.0
2263,20180424,103,서남권,111231,영등포구,10,5,0.031,0.02,0.4,0.004,22.0
2264,20180424,103,서남권,111221,구로구,7,3,0.04,0.018000000000000002,0.2,0.001,13.0
2265,20180424,103,서남권,111212,강서구,6,3,0.036000000000000004,0.023,0.3,0.002,15.0
2266,20180424,102,동북권,111291,강북구,6,2,0.041,0.011,0.3,0.002,15.0
2267,20180424,102,동북권,111171,도봉구,9,5,0.038,0.014,0.3,0.001,18.0
2268,20180424,102,동북권,111161,성북구,12,7,0.029,0.021,0.5,0.001,27.0
2269,20180424,102,동북권,111152,동대문구,5,3,0.025,0.025,0.4,0.005,17.0
2270,20180424,102,동북권,111151,중랑구,5,2,0.038,0.015,0.4,0.006,17.0
2271,20180424,102,동북권,111142,성동구,5,4,0.031,0.016,0.4,0.004,17.0
2272,20180424,102,동북권,111141,광진구,6,3,0.039,0.013,0.2,0.003,12.0
2273,20180424,101,서북권,111201,마포구,10,3,0.037000000000000005,0.016,0.2,0.003,16.0
2274,20180424,101,서북권,111191,서대문구,6,3,0.047,0.008,0.3,0.002,15.0
2275,20180424,101,서북권,111181,은평구,6,6,0.041,0.013,0.3,0.002,15.0
2276,20180424,100,도심권,111131,용산구,4,2,0.041,0.014,0.3,0.002,13.0
2277,20180424,100,도심권,111123,종로구,6,3,0.042,0.017,0.4,0.005,18.0
2278,20180424,100,도심권,111121,중구,7,4,0.036000000000000004,0.022,0.4,0.002,19.0
2279,20180425,101,서북권,111181,은평구,32,23,0.03,0.025,0.4,0.003,44.0
2280,20180425,104,동남권,111274,강동구,39,30,0.03,0.031,0.4,0.004,51.0
2281,20180425,104,동남권,111273,송파구,41,28,0.026,0.03,0.5,0.004,56.0
2282,20180425,104,동남권,111262,서초구,37,22,0.026,0.04,0.5,0.003,52.0
2283,20180425,104,동남권,111261,강남구,31,24,0.017,0.041,0.4,0.004,43.0
2284,20180425,103,서남권,111301,양천구,29,22,0.026,0.041,0.5,0.003,44.0
2285,20180425,103,서남권,111281,금천구,35,24,0.025,0.042,0.5,0.003,50.0
2286,20180425,103,서남권,111251,관악구,38,30,0.022,0.047,0.6,0.003,56.0
2287,20180425,103,서남권,111241,동작구,36,24,0.024,0.038,0.5,0.003,51.0
2288,20180425,103,서남권,111231,영등포구,39,26,0.021,0.037000000000000005,0.6,0.005,57.0
2289,20180425,103,서남권,111221,구로구,39,21,0.028,0.037000000000000005,0.4,0.003,51.0
2290,20180425,103,서남권,111212,강서구,33,22,0.03,0.036000000000000004,0.4,0.003,45.0
2291,20180425,100,도심권,111131,용산구,31,25,0.023,0.04,0.5,0.003,46.0
2292,20180425,100,도심권,111121,중구,29,21,0.03,0.036000000000000004,0.5,0.003,44.0
2293,20180425,100,도심권,111123,종로구,30,22,0.03,0.037000000000000005,0.6,0.006,48.0
2294,20180425,102,동북권,111311,노원구,34,22,0.029,0.027000000000000003,0.5,0.005,49.0
2295,20180425,102,동북권,111291,강북구,27,18,0.041,0.016,0.4,0.003,39.0
2296,20180425,102,동북권,111171,도봉구,35,28,0.036000000000000004,0.02,0.4,0.001,47.0
2297,20180425,102,동북권,111161,성북구,39,26,0.029,0.029,0.5,0.002,54.0
2298,20180425,102,동북권,111152,동대문구,30,25,0.022,0.045,0.5,0.005,45.0
2299,20180425,102,동북권,111151,중랑구,28,22,0.032,0.027000000000000003,0.5,0.005,43.0
2300,20180425,102,동북권,111142,성동구,0,0,0.0,0.0,0.7,0.0,21.0
2301,20180425,102,동북권,111141,광진구,36,21,0.026,0.033,0.4,0.003,48.0
2302,20180425,101,서북권,111201,마포구,39,23,0.023,0.035,0.5,0.003,54.0
2303,20180425,101,서북권,111191,서대문구,33,23,0.03,0.03,0.5,0.002,48.0
2304,20180426,102,동북권,111311,노원구,46,29,0.028,0.039,0.6,0.006,64.0
2305,20180426,104,동남권,111274,강동구,61,40,0.03,0.042,0.6,0.004,79.0
2306,20180426,104,동남권,111273,송파구,55,36,0.005,0.045,0.8,0.005,79.0
2307,20180426,104,동남권,111262,서초구,44,25,0.038,0.037000000000000005,0.4,0.003,56.0
2308,20180426,104,동남권,111261,강남구,39,29,0.022,0.042,0.5,0.005,54.0
2309,20180426,103,서남권,111301,양천구,43,33,0.034,0.039,0.5,0.005,58.0
2310,20180426,103,서남권,111281,금천구,42,27,0.038,0.036000000000000004,0.5,0.004,57.0
2311,20180426,103,서남권,111251,관악구,45,33,0.035,0.04,0.5,0.004,60.0
2312,20180426,103,서남권,111241,동작구,40,28,0.034,0.033,0.5,0.004,55.0
2313,20180426,103,서남권,111231,영등포구,55,41,0.03,0.036000000000000004,0.6,0.006,73.0
2314,20180426,103,서남권,111221,구로구,49,29,0.042,0.033,0.3,0.005,58.0
2315,20180426,103,서남권,111212,강서구,47,32,0.038,0.038,0.5,0.006,62.0
2316,20180426,102,동북권,111291,강북구,42,26,0.038,0.028,0.5,0.003,57.0
2317,20180426,102,동북권,111171,도봉구,48,37,0.017,0.031,0.5,0.001,63.0
2318,20180426,102,동북권,111161,성북구,49,31,0.029,0.04,0.7,0.003,70.0
2319,20180426,102,동북권,111152,동대문구,41,31,0.024,0.053,0.6,0.006999999999999999,59.0
2320,20180426,102,동북권,111151,중랑구,37,26,0.024,0.044,0.6,0.006,55.0
2321,20180426,102,동북권,111142,성동구,50,39,0.048,0.033,0.8,0.004,74.0
2322,20180426,102,동북권,111141,광진구,51,28,0.026,0.043,0.7,0.004,72.0
2323,20180426,101,서북권,111201,마포구,51,34,0.035,0.035,0.5,0.005,66.0
2324,20180426,101,서북권,111191,서대문구,52,37,0.036000000000000004,0.038,0.6,0.003,70.0
